0.000000,100.000000,20.000000,5.000000,0.000000,50.000000
x_i,y_i_aproximado,y_i_analitico,erro
5.0000000000000000,46.2500000000000000,46.5176994106264488,0.2676994106264488
10.0000000000000000,43.0625000000000000,43.5204555170429472,0.4579555170429472
15.0000000000000000,40.3531249999999986,40.9407037905443332,0.5875787905443346
20.0000000000000000,38.0501562500000006,38.7202909023506621,0.6701346523506615
25.0000000000000000,36.0926328124999998,36.8091638185253700,0.7165310060253702
30.0000000000000000,34.4287378906250012,35.1642414935149787,0.7355036028899775
35.0000000000000000,33.0144272070312539,33.7484437277788842,0.7340165207476304
40.0000000000000000,31.8122631259765640,32.5298552978050566,0.7175921718284926
45.0000000000000000,30.7904236570800798,31.4810065161472892,0.6905828590672094
50.0000000000000000,29.9218601085180680,30.5782540037107466,0.6563938951926787
55.0000000000000000,29.1835810922403596,29.8012477155188549,0.6176666232784953
60.0000000000000000,28.5560439284043071,29.1324722055396634,0.5764282771353564
65.0000000000000000,28.0226373391436603,28.5568517896628400,0.5342144505191797
70.0000000000000000,27.5692417382721118,28.0614107063245477,0.4921689680524359
75.0000000000000000,27.1838554775312957,27.6349806140466079,0.4511251365153122
80.0000000000000000,26.8562771559016014,27.2679488322353123,0.4116716763337109
85.0000000000000000,26.5778355825163608,26.9520416500288285,0.3742060675124677
90.0000000000000000,26.3411602451389051,26.6801378184937441,0.3389775733548390
95.0000000000000000,26.1399862083680681,26.4461080218709625,0.3061218135028945
100.0000000000000000,25.9689882771128566,26.2446767091966002,0.2756884320837436
Tempo=0.002583

