0.000000,100.000000,20.000000,5.000000,0.000000,50.000000,0.000010,EULER
x_i,y_i_aproximado,y_i_analitico,erro
5.0000000000000000,46.2500000000000000,46.5176994106264488,0.2676994106264488
10.0000000000000000,43.5714453125000034,43.5204555170429472,0.0509897954570562
15.0000000000000000,40.6887871572265638,40.9407037905443332,0.2519166333177694
20.0000000000000000,38.8144081450480698,38.7202909023506621,0.0941172426974077
25.0000000000000000,36.5633121906742105,36.8091638185253700,0.2458516278511595
30.0000000000000000,35.2962236088077503,35.1642414935149787,0.1319821152927716
35.0000000000000000,33.5008672134220404,33.7484437277788842,0.2475765143568438
40.0000000000000000,32.6964246776777259,32.5298552978050566,0.1665693798726693
45.0000000000000000,31.2252814121400810,31.4810065161472892,0.2557251040072082
50.0000000000000000,30.7776687400618769,30.5782540037107466,0.1994147363511303
55.0000000000000000,29.5318938841867791,29.8012477155188549,0.2693538313320758
60.0000000000000000,29.3642001092753127,29.1324722055396634,0.2317279037356492
65.0000000000000000,28.2690123759268097,28.5568517896628400,0.2878394137360303
70.0000000000000000,28.3258953776259439,28.0614107063245477,0.2644846713013962
75.0000000000000000,27.3241768230220750,27.6349806140466079,0.3108037910245329
80.0000000000000000,27.5664447182072472,27.2679488322353123,0.2984958859719349
85.0000000000000000,26.6139822962232131,26.9520416500288285,0.3380593538056154
90.0000000000000000,27.0145972554419451,26.6801378184937441,0.3344594369482010
95.0000000000000000,26.0765387319479487,26.4461080218709625,0.3695692899230139
100.0000000000000000,26.6176640121235550,26.2446767091966002,0.3729873029269548
Tempo=0.030953

0.000000,100.000000,20.000000,5.000000,0.000000,50.000000,0.000010,RK2
x_i,y_i_aproximado,y_i_analitico,erro
5.0000000000000000,46.5312500000000000,46.5176994106264488,0.0135505893735512
10.0000000000000000,43.5178742187500021,43.5204555170429472,0.0025812982929452
15.0000000000000000,40.9534553007617177,40.9407037905443332,0.0127515102173845
20.0000000000000000,38.7155264139221273,38.7202909023506621,0.0047644884285347
25.0000000000000000,36.8216082514992635,36.8091638185253700,0.0124444329738935
30.0000000000000000,35.1575602770658833,35.1642414935149787,0.0066812164490955
35.0000000000000000,33.7609754591152438,33.7484437277788842,0.0125317313363595
40.0000000000000000,32.5214233068910872,32.5298552978050566,0.0084319909139694
45.0000000000000000,31.4939507410331814,31.4810065161472892,0.0129442248858922
50.0000000000000000,30.5681594359684006,30.5782540037107466,0.0100945677423461
55.0000000000000000,29.8148818506891331,29.8012477155188549,0.0136341351702782
60.0000000000000000,29.1207420110258752,29.1324722055396634,0.0117301945137882
65.0000000000000000,28.5714216919322368,28.5568517896628400,0.0145699022693968
70.0000000000000000,28.0480224337843715,28.0614107063245477,0.0133882725401762
75.0000000000000000,27.6507129972639270,27.6349806140466079,0.0157323832173191
80.0000000000000000,27.2528389815719549,27.2679488322353123,0.0151098506633573
85.0000000000000000,26.9691537281286493,26.9520416500288285,0.0171120780998208
90.0000000000000000,26.6632075606626451,26.6801378184937441,0.0169302578310990
95.0000000000000000,26.4648151437471597,26.4461080218709625,0.0187071218761972
100.0000000000000000,26.2257956068417073,26.2446767091966002,0.0188811023548929
Tempo=0.029155

0.000000,100.000000,20.000000,5.000000,0.000000,50.000000,0.000010,RK3
x_i,y_i_aproximado,y_i_analitico,erro
5.0000000000000000,46.5171874999999986,46.5176994106264488,0.0005119106264502
10.0000000000000000,43.5205527734375011,43.5204555170429472,0.0000972563945538
15.0000000000000000,40.9402218935849618,40.9407037905443332,0.0004818969593714
20.0000000000000000,38.7204705004784273,38.7202909023506621,0.0001795981277652
25.0000000000000000,36.8086934484580084,36.8091638185253700,0.0004703700673616
30.0000000000000000,35.1644934436529795,35.1642414935149787,0.0002519501380007
35.0000000000000000,33.7479700468305808,33.7484437277788842,0.0004736809483035
40.0000000000000000,32.5301733754304223,32.5298552978050566,0.0003180776253657
45.0000000000000000,31.4805172745885251,31.4810065161472892,0.0004892415587641
50.0000000000000000,30.5786349011730785,30.5782540037107466,0.0003808974623318
55.0000000000000000,29.8007324523640129,29.8012477155188549,0.0005152631548420
60.0000000000000000,29.1329149159383505,29.1324722055396634,0.0004427103986870
65.0000000000000000,28.5563012261319642,28.5568517896628400,0.0005505635308758
70.0000000000000000,28.0619160809764523,28.0614107063245477,0.0005053746519046
75.0000000000000000,27.6343861885518329,27.6349806140466079,0.0005944254947750
80.0000000000000000,27.2685192684037219,27.2679488322353123,0.0005704361684096
85.0000000000000000,26.9513951565333763,26.9520416500288285,0.0006464934954522
90.0000000000000000,26.6807770454016122,26.6801378184937441,0.0006392269078681
95.0000000000000000,26.4454013231571992,26.4461080218709625,0.0007066987137634
100.0000000000000000,26.2453896487833269,26.2446767091966002,0.0007129395867267
Tempo=0.028175

0.000000,100.000000,20.000000,5.000000,0.000000,50.000000,0.000010,RK4
x_i,y_i_aproximado,y_i_analitico,erro
5.0000000000000000,46.5177148437499994,46.5176994106264488,0.0000154331235507
10.0000000000000000,43.5204523276367183,43.5204555170429472,0.0000031894062289
15.0000000000000000,40.9407181463540866,40.9407037905443332,0.0000143558097534
20.0000000000000000,38.7202850972325621,38.7202909023506621,0.0000058051181000
25.0000000000000000,36.8091777535720510,36.8091638185253700,0.0000139350466810
30.0000000000000000,35.1642334499059572,35.1642414935149787,0.0000080436090215
35.0000000000000000,33.7484577497912497,33.7484437277788842,0.0000140220123654
40.0000000000000000,32.5298452478601945,32.5298552978050566,0.0000100499448621
45.0000000000000000,31.4810210295801944,31.4810065161472892,0.0000145134329053
50.0000000000000000,30.5782420712279013,30.5782540037107466,0.0000119324828454
55.0000000000000000,29.8012630548012005,29.8012477155188549,0.0000153392823456
60.0000000000000000,29.1324584320041353,29.1324722055396634,0.0000137735355281
65.0000000000000000,28.5568682435994710,28.5568517896628400,0.0000164539366310
